graph,coef,lb95,ub95,interaction,interactionss,ene,avg,iden1,iden2,iden3,policy_1,policy_2,order_1,order_2
Date=22036,-.086348,-.0924897,-.0802063,0,1,45158,-.275883,mr1,fines,m5,Date=22036,,,
Date=22050,.0096752,.002828,.0165224,0,1,45158,-.275883,mr1,curfew,m5,Date=22050,,,
Constant,-.2670582,-.2721101,-.2620063,0,1,45158,-.275883,mr1,checkpoints,m5,Constant,,,
Date=22047,.0043413,-.0024831,.0111657,0,0,45158,-.275883,mr1,fines,m5,Date=22047,,,
Date=22022,-.0489415,-.0542266,-.0436563,0,1,45158,-.275883,mr1,fines,m5,Date=22022,,,
Date=22036,-.0872581,-.0934249,-.0810914,0,1,45158,-.275883,mr1,masks,m5,Date=22036,,,
Date=22013,-.0109714,-.0159461,-.0059966,0,1,45158,-.275883,mr1,curfew,m5,Date=22013,,,
Date=22010,-.0480781,-.0536607,-.0424956,0,1,45158,-.275883,mr1,fines,m5,Date=22010,,,
Date=22051,.0494492,.042211,.0566874,0,1,45158,-.275883,mr1,masks,m5,Date=22051,,,
Date=22017,-.065552,-.0714156,-.0596884,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22017,,,
Date=22055,.0238203,.0168453,.0307953,0,1,45158,-.275883,mr1,businesses,m5,Date=22055,,,
Date=22049,.0084828,.0018809,.0150847,0,1,45158,-.275883,mr1,mobility,m5,Date=22049,,,
Date=22021,-.0277119,-.0323336,-.0230901,0,1,45158,-.275883,mr1,mobility,m5,Date=22021,,,
Date=22059,.0169479,.0093396,.0245562,0,1,45158,-.275883,mr1,events,m5,Date=22059,,,
Date=22045,.0164601,.0088159,.0241042,0,1,45158,-.275883,mr1,mobility,m5,Date=22045,,,
Date=22035,.0079499,.0021139,.0137859,0,1,45158,-.275883,mr1,masks,m5,Date=22035,,,
Date=22049,.0086332,.0019569,.0153096,0,1,45158,-.275883,mr1,curfew,m5,Date=22049,,,
Date=22022,-.0492894,-.0546072,-.0439715,0,1,45158,-.275883,mr1,masks,m5,Date=22022,,,
Date=22043,-.0313167,-.0380722,-.0245612,0,1,45158,-.275883,mr1,curfew,m5,Date=22043,,,
Date=22055,.0216391,.0146867,.0285915,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22055,,,
Date=22011,-.0052969,-.0101225,-.0004712,0,1,45158,-.275883,mr1,businesses,m5,Date=22011,,,
Date=22049,.0067037,.0001671,.0132404,0,1,45158,-.275883,mr1,events,m5,Date=22049,,,
Date=22032,-.0341955,-.0405298,-.0278611,0,1,45158,-.275883,mr1,fines,m5,Date=22032,,,
Date=22029,-.0708138,-.076777,-.0648507,0,1,45158,-.275883,mr1,curfew,m5,Date=22029,,,
Date=22028,-.0554085,-.0608714,-.0499455,0,1,45158,-.275883,mr1,fines,m5,Date=22028,,,
Date=22030,-.0278989,-.0340259,-.0217718,0,1,45158,-.275883,mr1,fines,m5,Date=22030,,,
Date=22053,.0462557,.0391419,.0533695,0,1,45158,-.275883,mr1,fines,m5,Date=22053,,,
Date=22053,.0470304,.0398496,.0542111,0,1,45158,-.275883,mr1,businesses,m5,Date=22053,,,
Date=22020,-.0157721,-.0215698,-.0099744,0,1,45158,-.275883,mr1,public places,m5,Date=22020,,,
Date=22031,-.0733709,-.0800022,-.0667397,0,1,45158,-.275883,mr1,masks,m5,Date=22031,,,
Date=22028,-.0566389,-.0621166,-.0511612,0,1,45158,-.275883,mr1,events,m5,Date=22028,,,
Date=22035,.0093193,.0034319,.0152066,0,1,45158,-.275883,mr1,mobility,m5,Date=22035,,,
Date=22039,-.0004979,-.0073642,.0063683,0,0,45158,-.275883,mr1,mobility,m5,Date=22039,,,
Date=22051,.0502014,.0429368,.0574659,0,1,45158,-.275883,mr1,fines,m5,Date=22051,,,
Date=22054,.025513,.0185319,.032494,0,1,45158,-.275883,mr1,curfew,m5,Date=22054,,,
Date=22059,.0180944,.010593,.0255959,0,1,45158,-.275883,mr1,fines,m5,Date=22059,,,
Date=22012,-.015001,-.0200536,-.0099485,0,1,45158,-.275883,mr1,alcohol,m5,Date=22012,,,
Date=22040,-.0270618,-.0334241,-.0206995,0,1,45158,-.275883,mr1,masks,m5,Date=22040,,,
Date=22022,-.0478673,-.0531882,-.0425465,0,1,45158,-.275883,mr1,businesses,m5,Date=22022,,,
Date=22028,-.0549785,-.0605267,-.0494303,0,1,45158,-.275883,mr1,mobility,m5,Date=22028,,,
Date=22056,.013171,.0067846,.0195574,0,1,45158,-.275883,mr1,fines,m5,Date=22056,,,
Date=22026,-.0288578,-.0348465,-.0228691,0,1,45158,-.275883,mr1,alcohol,m5,Date=22026,,,
Date=22054,.0248807,.0180095,.0317518,0,1,45158,-.275883,mr1,fines,m5,Date=22054,,,
Date=22050,.0095211,.0027309,.0163113,0,1,45158,-.275883,mr1,mobility,m5,Date=22050,,,
Date=22038,-.041651,-.0488746,-.0344274,0,1,45158,-.275883,mr1,public places,m5,Date=22038,,,
local checkpoints,.0039458,.0007009,.0071906,0,1,45158,-.275883,mr1,checkpoints,m5,local checkpoints,,,
Date=22025,-.0090297,-.014776,-.0032834,0,1,45158,-.275883,mr1,mobility,m5,Date=22025,,,
Date=22016,-.0918667,-.0971565,-.086577,0,1,45158,-.275883,mr1,businesses,m5,Date=22016,,,
Date=22044,.0282014,.0209766,.0354261,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22044,,,
Date=22057,-.0021298,-.0094074,.0051478,0,0,45158,-.275883,mr1,public places,m5,Date=22057,,,
Date=22051,.0489664,.0416767,.056256,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22051,,,
Date=22017,-.0637167,-.069708,-.0577253,0,1,45158,-.275883,mr1,public places,m5,Date=22017,,,
Date=22035,.0094507,.0035237,.0153778,0,1,45158,-.275883,mr1,curfew,m5,Date=22035,,,
Date=22047,.0046453,-.002293,.0115836,0,0,45158,-.275883,mr1,public places,m5,Date=22047,,,
Date=22016,-.092978,-.0982256,-.0877303,0,1,45158,-.275883,mr1,masks,m5,Date=22016,,,
Date=22037,-.0150405,-.0215342,-.0085468,0,1,45158,-.275883,mr1,masks,m5,Date=22037,,,
Date=22045,.0165989,.0088845,.0243133,0,1,45158,-.275883,mr1,curfew,m5,Date=22045,,,
Date=22044,.0293316,.0222264,.0364369,0,1,45158,-.275883,mr1,fines,m5,Date=22044,,,
Date=22042,-.024927,-.0312325,-.0186215,0,1,45158,-.275883,mr1,masks,m5,Date=22042,,,
Date=22043,-.0333672,-.0399807,-.0267538,0,1,45158,-.275883,mr1,events,m5,Date=22043,,,
Date=22008,-.0236585,-.0279139,-.019403,0,1,45158,-.275883,mr1,mobility,m5,Date=22008,,,
Date=22060,.0522185,.0447732,.0596638,0,1,45158,-.275883,mr1,alcohol,m5,Date=22060,,,
Date=22037,-.0132128,-.0199298,-.0064958,0,1,45158,-.275883,mr1,alcohol,m5,Date=22037,,,
Date=22020,-.0171047,-.0227688,-.0114407,0,1,45158,-.275883,mr1,events,m5,Date=22020,,,
Date=22057,-.0031111,-.0102116,.0039894,0,0,45158,-.275883,mr1,masks,m5,Date=22057,,,
Date=22022,-.048035,-.0533684,-.0427017,0,1,45158,-.275883,mr1,curfew,m5,Date=22022,,,
Date=22047,.0030815,-.003667,.0098299,0,0,45158,-.275883,mr1,events,m5,Date=22047,,,
Date=22011,-.0053241,-.0101632,-.000485,0,1,45158,-.275883,mr1,alcohol,m5,Date=22011,,,
Date=22049,.0088225,.0020715,.0155735,0,1,45158,-.275883,mr1,alcohol,m5,Date=22049,,,
Date=22060,.051851,.044539,.059163,0,1,45158,-.275883,mr1,mobility,m5,Date=22060,,,
Date=22050,.0098612,.0029154,.016807,0,1,45158,-.275883,mr1,alcohol,m5,Date=22050,,,
Date=22009,.0137398,.0091207,.0183589,0,1,45158,-.275883,mr1,masks,m5,Date=22009,,,
Date=22033,-.0382615,-.0445419,-.031981,0,1,45158,-.275883,mr1,mobility,m5,Date=22033,,,
Date=22059,.0190372,.0112444,.0268301,0,1,45158,-.275883,mr1,alcohol,m5,Date=22059,,,
Date=22043,-.0311142,-.0379678,-.0242606,0,1,45158,-.275883,mr1,alcohol,m5,Date=22043,,,
Date=22040,-.0276503,-.0341239,-.0211766,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22040,,,
Date=22051,.0510934,.0438076,.0583792,0,1,45158,-.275883,mr1,businesses,m5,Date=22051,,,
Date=22016,-.0932429,-.0984728,-.088013,0,1,45158,-.275883,mr1,events,m5,Date=22016,,,
Date=22056,.013682,.0072687,.0200953,0,1,45158,-.275883,mr1,mobility,m5,Date=22056,,,
Date=22019,-.0284204,-.0336527,-.023188,0,1,45158,-.275883,mr1,events,m5,Date=22019,,,
Date=22016,-.0921805,-.0974248,-.0869362,0,1,45158,-.275883,mr1,mobility,m5,Date=22016,,,
Date=22058,.0503267,.0430129,.0576405,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22058,,,
Date=22017,-.0637322,-.0695811,-.0578832,0,1,45158,-.275883,mr1,businesses,m5,Date=22017,,,
Date=22053,.0450237,.0379601,.0520873,0,1,45158,-.275883,mr1,events,m5,Date=22053,,,
Date=22021,-.0289109,-.0335409,-.024281,0,1,45158,-.275883,mr1,events,m5,Date=22021,,,
Date=22018,-.0121082,-.0174748,-.0067415,0,1,45158,-.275883,mr1,curfew,m5,Date=22018,,,
Date=22018,-.011928,-.0173573,-.0064987,0,1,45158,-.275883,mr1,alcohol,m5,Date=22018,,,
Date=22053,.0470884,.0397931,.0543837,0,1,45158,-.275883,mr1,alcohol,m5,Date=22053,,,
Date=22037,-.0132248,-.0198088,-.0066407,0,1,45158,-.275883,mr1,businesses,m5,Date=22037,,,
Date=22030,-.027551,-.0336959,-.021406,0,1,45158,-.275883,mr1,mobility,m5,Date=22030,,,
Date=22035,.0096526,.0035958,.0157094,0,1,45158,-.275883,mr1,alcohol,m5,Date=22035,,,
Date=22063,.0251253,.0184286,.031822,0,1,45158,-.275883,mr1,checkpoints,m5,Date=22063,,,
Date=22023,-.0047498,-.010184,.0006844,0,0,45158,-.275883,mr1,curfew,m5,Date=22023,,,
Date=22057,-.0023553,-.0094293,.0047187,0,0,45158,-.275883,mr1,fines,m5,Date=22057,,,
Date=22054,.0251711,.0181123,.0322298,0,1,45158,-.275883,mr1,public places,m5,Date=22054,,,
Date=22021,-.0284581,-.0330896,-.0238267,0,1,45158,-.275883,mr1,fines,m5,Date=22021,,,
Date=22063,.0265904,.0199316,.0332492,0,1,45158,-.275883,mr1,fines,m5,Date=22063,,,
Date=22008,-.0240901,-.0283377,-.0198425,0,1,45158,-.275883,mr1,masks,m5,Date=22008,,,
Date=22055,.0230746,.0161083,.0300408,0,1,45158,-.275883,mr1,fines,m5,Date=22055,,,
Date=22050,.0097694,.0029489,.0165899,0,1,45158,-.275883,mr1,businesses,m5,Date=22050,,,
Date=22036,-.0854995,-.0918356,-.0791634,0,1,45158,-.275883,mr1,alcohol,m5,Date=22036,,,
local_alcohol#local_businesses,.0014964,-.0009462,.0039389,1,0,45158,.2747821,mr2,alcohol,m5,local_alcohol,local_businesses,1,2
local_alcohol#local_fines,.0014354,.0003125,.0025583,1,1,45158,.2747821,mr2,alcohol,m5,local_alcohol,local_fines,1,6
local_alcohol#local_mobility,.0009143,-.0000832,.0019119,1,0,45158,.2747821,mr2,alcohol,m5,local_alcohol,local_mobility,1,8
local_alcohol#inflow_publicplaces,-.0011295,-.0027199,.0004608,1,0,45158,.2747821,mr2,alcohol,m5,local_alcohol,inflow_publicplaces,1,19
local_alcohol,.0021094,.0000449,.004174,0,1,45158,.2747821,mr2,checkpoints,m5,local_alcohol,,1,
local_alcohol,.0016408,-.0008826,.0041641,0,0,45158,.2747821,mr2,businesses,m5,local_alcohol,,1,
local_alcohol,.0018665,-.0000936,.0038267,0,0,45158,.2747821,mr2,fines,m5,local_alcohol,,1,
local_alcohol,.0020108,-.0000753,.0040968,0,0,45158,.2747821,mr2,mobility,m5,local_alcohol,,1,
local_alcohol,.0018201,-.0002493,.0038894,0,0,45158,.2747821,mr2,events,m5,local_alcohol,,1,
local_alcohol,.0020435,-.0000774,.0041645,0,0,45158,.2747821,mr2,curfew,m5,local_alcohol,,1,
local_alcohol,.0020294,-.0000349,.0040938,0,0,45158,.2747821,mr2,masks,m5,local_alcohol,,1,
local_alcohol,.0019904,-.0001425,.0041232,0,0,45158,.2747821,mr2,public places,m5,local_alcohol,,1,
local_businesses#local_alcohol,.0013742,-.0010953,.0038437,1,0,45158,.2747821,mr2,public places,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0010521,-.00149,.0035943,1,0,45158,.2747821,mr2,fines,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0014879,-.0009717,.0039474,1,0,45158,.2747821,mr2,curfew,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0014644,-.0009563,.003885,1,0,45158,.2747821,mr2,mobility,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0014741,-.0009151,.0038633,1,0,45158,.2747821,mr2,checkpoints,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0015218,-.001011,.0040546,1,0,45158,.2747821,mr2,businesses,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0014201,-.0009895,.0038297,1,0,45158,.2747821,mr2,masks,m5,local_businesses,local_alcohol,2,1
local_businesses#local_alcohol,.0012285,-.0011932,.0036503,1,0,45158,.2747821,mr2,events,m5,local_businesses,local_alcohol,2,1
local_businesses#local_events,.0014369,-.0018196,.0046933,1,0,45158,.2747821,mr2,businesses,m5,local_businesses,local_events,2,5
local_businesses,-.0058784,-.0092565,-.0025002,0,1,45158,.2747821,mr2,mobility,m5,local_businesses,,2,
local_businesses,-.0060371,-.0093703,-.0027039,0,1,45158,.2747821,mr2,events,m5,local_businesses,,2,
local_businesses,-.0054501,-.0088764,-.0020238,0,1,45158,.2747821,mr2,masks,m5,local_businesses,,2,
local_businesses,-.005338,-.0103835,-.0002924,0,1,45158,.2747821,mr2,public places,m5,local_businesses,,2,
local_businesses,-.006834,-.0101605,-.0035076,0,1,45158,.2747821,mr2,fines,m5,local_businesses,,2,
local_businesses,-.0056372,-.0089319,-.0023424,0,1,45158,.2747821,mr2,checkpoints,m5,local_businesses,,2,
local_businesses,-.0058761,-.0092598,-.0024924,0,1,45158,.2747821,mr2,curfew,m5,local_businesses,,2,
local_businesses,-.0058893,-.0092669,-.0025117,0,1,45158,.2747821,mr2,alcohol,m5,local_businesses,,2,
local_events#local_businesses,.0016176,-.0019326,.0051678,1,0,45158,.2747821,mr2,events,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0018263,-.001351,.0050036,1,0,45158,.2747821,mr2,masks,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0017466,-.0015232,.0050164,1,0,45158,.2747821,mr2,public places,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0007508,-.0023556,.0038571,1,0,45158,.2747821,mr2,fines,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0014248,-.001747,.0045966,1,0,45158,.2747821,mr2,curfew,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0014376,-.0017152,.0045903,1,0,45158,.2747821,mr2,mobility,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0014318,-.0017235,.0045872,1,0,45158,.2747821,mr2,alcohol,m5,local_events,local_businesses,5,2
local_events#local_businesses,.0019546,-.0011727,.0050819,1,0,45158,.2747821,mr2,checkpoints,m5,local_events,local_businesses,5,2
local_events#local_fines,-.006281,-.007969,-.004593,1,1,45158,.2747821,mr2,public places,m5,local_events,local_fines,5,6
local_events#local_fines,-.0071481,-.008916,-.0053803,1,1,45158,.2747821,mr2,alcohol,m5,local_events,local_fines,5,6
local_events#local_fines,-.0071468,-.0089127,-.0053809,1,1,45158,.2747821,mr2,mobility,m5,local_events,local_fines,5,6
local_events#local_fines,-.0063869,-.0080408,-.0047331,1,1,45158,.2747821,mr2,events,m5,local_events,local_fines,5,6
local_events#local_fines,-.0068966,-.0086787,-.0051144,1,1,45158,.2747821,mr2,masks,m5,local_events,local_fines,5,6
local_events#local_fines,-.0069837,-.0087123,-.005255,1,1,45158,.2747821,mr2,checkpoints,m5,local_events,local_fines,5,6
local_events#local_fines,-.0071345,-.0088998,-.0053692,1,1,45158,.2747821,mr2,curfew,m5,local_events,local_fines,5,6
local_events#local_fines,-.0070746,-.0088337,-.0053154,1,1,45158,.2747821,mr2,businesses,m5,local_events,local_fines,5,6
local_events#local_masks,-.0019338,-.0030162,-.0008514,1,1,45158,.2747821,mr2,events,m5,local_events,local_masks,5,7
local_events#local_mobility,-.0027039,-.0038618,-.001546,1,1,45158,.2747821,mr2,events,m5,local_events,local_mobility,5,8
local_events#inflow_alcohol,.0019414,.0006467,.0032361,1,1,45158,.2747821,mr2,events,m5,local_events,inflow_alcohol,5,11
local_events#inflow_businesses,.0014001,-.0012916,.0040919,1,0,45158,.2747821,mr2,events,m5,local_events,inflow_businesses,5,12
local_events#inflow_checkpoints,.0028917,.0012477,.0045357,1,1,45158,.2747821,mr2,events,m5,local_events,inflow_checkpoints,5,13
local_fines#local_alcohol,.0014479,.0003441,.0025516,1,1,45158,.2747821,mr2,masks,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0014692,.000354,.0025844,1,1,45158,.2747821,mr2,businesses,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0014126,.0002709,.0025542,1,1,45158,.2747821,mr2,curfew,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0015729,.0004465,.0026994,1,1,45158,.2747821,mr2,public places,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0016541,.0005035,.0028048,1,1,45158,.2747821,mr2,fines,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0016386,.0005163,.0027608,1,1,45158,.2747821,mr2,checkpoints,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0016041,.0004999,.0027082,1,1,45158,.2747821,mr2,events,m5,local_fines,local_alcohol,6,1
local_fines#local_alcohol,.0014294,.000312,.0025468,1,1,45158,.2747821,mr2,mobility,m5,local_fines,local_alcohol,6,1
local_fines#local_events,-.0069344,-.0089393,-.0049295,1,1,45158,.2747821,mr2,fines,m5,local_fines,local_events,6,5
local_fines#local_masks,-.0036233,-.0048608,-.0023858,1,1,45158,.2747821,mr2,fines,m5,local_fines,local_masks,6,7
local_fines#local_publicplaces,-.0036783,-.0049052,-.0024515,1,1,45158,.2747821,mr2,fines,m5,local_fines,local_publicplaces,6,9
local_fines#inflow_masks,-.0015486,-.0030711,-.0000261,1,1,45158,.2747821,mr2,fines,m5,local_fines,inflow_masks,6,17
local_masks#local_events,-.0016896,-.002686,-.0006932,1,1,45158,.2747821,mr2,masks,m5,local_masks,local_events,7,5
local_masks#local_events,-.0017284,-.0027458,-.000711,1,1,45158,.2747821,mr2,public places,m5,local_masks,local_events,7,5
local_masks#local_events,-.0012958,-.0024764,-.0001152,1,1,45158,.2747821,mr2,fines,m5,local_masks,local_events,7,5
local_masks#local_events,-.0016678,-.0027025,-.000633,1,1,45158,.2747821,mr2,businesses,m5,local_masks,local_events,7,5
local_masks#local_events,-.0016716,-.0027028,-.0006404,1,1,45158,.2747821,mr2,curfew,m5,local_masks,local_events,7,5
local_masks#local_events,-.0016599,-.0026948,-.000625,1,1,45158,.2747821,mr2,mobility,m5,local_masks,local_events,7,5
local_masks#local_events,-.0016507,-.0026757,-.0006256,1,1,45158,.2747821,mr2,checkpoints,m5,local_masks,local_events,7,5
local_masks#local_events,-.0016683,-.0027078,-.0006287,1,1,45158,.2747821,mr2,alcohol,m5,local_masks,local_events,7,5
local_masks#local_fines,-.0036178,-.0047305,-.0025051,1,1,45158,.2747821,mr2,businesses,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.0035899,-.004705,-.0024749,1,1,45158,.2747821,mr2,alcohol,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.0039687,-.0050812,-.0028561,1,1,45158,.2747821,mr2,checkpoints,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.0032463,-.0042813,-.0022114,1,1,45158,.2747821,mr2,masks,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.0033263,-.0044814,-.0021712,1,1,45158,.2747821,mr2,public places,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.0033593,-.0045244,-.0021942,1,1,45158,.2747821,mr2,events,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.00359,-.0047052,-.0024748,1,1,45158,.2747821,mr2,curfew,m5,local_masks,local_fines,7,6
local_masks#local_fines,-.003596,-.0047129,-.0024791,1,1,45158,.2747821,mr2,mobility,m5,local_masks,local_fines,7,6
local_masks,-.0029816,-.0041088,-.0018543,0,1,45158,.2747821,mr2,public places,m5,local_masks,,7,
local_masks,-.0029701,-.0040641,-.0018762,0,1,45158,.2747821,mr2,checkpoints,m5,local_masks,,7,
local_masks,-.0033396,-.0044786,-.0022007,0,1,45158,.2747821,mr2,businesses,m5,local_masks,,7,
local_masks,-.0033004,-.0044399,-.0021608,0,1,45158,.2747821,mr2,alcohol,m5,local_masks,,7,
local_masks,-.0027776,-.0039549,-.0016003,0,1,45158,.2747821,mr2,events,m5,local_masks,,7,
local_masks,-.0028963,-.0040525,-.00174,0,1,45158,.2747821,mr2,fines,m5,local_masks,,7,
local_masks,-.003298,-.0044368,-.0021592,0,1,45158,.2747821,mr2,mobility,m5,local_masks,,7,
local_masks,-.0033045,-.0044464,-.0021626,0,1,45158,.2747821,mr2,curfew,m5,local_masks,,7,
local_mobility#local_alcohol,.001112,.0001285,.0020955,1,1,45158,.2747821,mr2,events,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0008029,-.0001837,.0017895,1,0,45158,.2747821,mr2,checkpoints,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0007315,-.0002608,.0017237,1,0,45158,.2747821,mr2,fines,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0009216,-.0000663,.0019095,1,0,45158,.2747821,mr2,curfew,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0009026,-.0000608,.001866,1,0,45158,.2747821,mr2,mobility,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0009204,-.0000642,.001905,1,0,45158,.2747821,mr2,businesses,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0011267,.0001341,.0021192,1,1,45158,.2747821,mr2,public places,m5,local_mobility,local_alcohol,8,1
local_mobility#local_alcohol,.0009703,-.0000158,.0019564,1,0,45158,.2747821,mr2,masks,m5,local_mobility,local_alcohol,8,1
local_mobility#local_events,-.0024355,-.0035009,-.0013701,1,1,45158,.2747821,mr2,mobility,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0024646,-.0035544,-.0013748,1,1,45158,.2747821,mr2,masks,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0025254,-.003616,-.0014349,1,1,45158,.2747821,mr2,businesses,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0025305,-.0036184,-.0014427,1,1,45158,.2747821,mr2,public places,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0024955,-.0035916,-.0013993,1,1,45158,.2747821,mr2,curfew,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0026209,-.0037404,-.0015014,1,1,45158,.2747821,mr2,fines,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0025024,-.0035964,-.0014084,1,1,45158,.2747821,mr2,alcohol,m5,local_mobility,local_events,8,5
local_mobility#local_events,-.0026435,-.0037453,-.0015418,1,1,45158,.2747821,mr2,checkpoints,m5,local_mobility,local_events,8,5
local_mobility#local_publicplaces,.0047749,.0035767,.0059731,1,1,45158,.2747821,mr2,checkpoints,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0045776,.0033952,.0057599,1,1,45158,.2747821,mr2,curfew,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0046457,.0034352,.0058562,1,1,45158,.2747821,mr2,fines,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0044764,.003323,.0056297,1,1,45158,.2747821,mr2,mobility,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0045569,.0033666,.0057472,1,1,45158,.2747821,mr2,businesses,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0045989,.0034087,.005789,1,1,45158,.2747821,mr2,events,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.0046092,.0034258,.0057927,1,1,45158,.2747821,mr2,masks,m5,local_mobility,local_publicplaces,8,9
local_mobility#local_publicplaces,.004585,.0034053,.0057648,1,1,45158,.2747821,mr2,alcohol,m5,local_mobility,local_publicplaces,8,9
local_mobility,.004878,.0033642,.0063919,0,1,45158,.2747821,mr2,events,m5,local_mobility,,8,
local_mobility,.0028563,.0014849,.0042278,0,1,45158,.2747821,mr2,public places,m5,local_mobility,,8,
local_mobility,.004537,.0030791,.0059949,0,1,45158,.2747821,mr2,checkpoints,m5,local_mobility,,8,
local_mobility,.0045258,.0030838,.0059678,0,1,45158,.2747821,mr2,alcohol,m5,local_mobility,,8,
local_mobility,.0043427,.0028741,.0058113,0,1,45158,.2747821,mr2,businesses,m5,local_mobility,,8,
