,parameter,newspaper,title,date,search_,type_newspaper
1261,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168962, México anuncia primera subasta de créditos en dólares usando línea swap con Fed, 2020-03-30T14:39:19,                          capitalcoahuila.com.mx-?p=168962, wordpress
1262,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168960, Perú alarga horario toque de queda por coronavirus aprueba retiro parcial de pensiones, 2020-03-30T14:39:18,                          capitalcoahuila.com.mx-?p=168960, wordpress
1263,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168954, México anuncia primera subasta de crédito en dólares usando línea swap con Fed de EEUU, 2020-03-30T14:09:23,                          capitalcoahuila.com.mx-?p=168954, wordpress
1264,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168948, Dólar sube por estímulos globales que brindan un respiro temporal, 2020-03-30T14:09:19,                          capitalcoahuila.com.mx-?p=168948, wordpress
1265,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168945, Industria automotriz mexicana pide apoyos fiscales y financieros ante crisis coronavirus, 2020-03-30T13:54:18,                          capitalcoahuila.com.mx-?p=168945, wordpress
1266,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168939, Perú extiende por dos horas más el toque de queda diario para contener coronavirus, 2020-03-30T13:09:16,                          capitalcoahuila.com.mx-?p=168939, wordpress
1267,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168935, Ministros del G-20 prometen centrarse en libre comercio en respuesta a la pandemia, 2020-03-30T12:54:16,                          capitalcoahuila.com.mx-?p=168935, wordpress
1268,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168923, Deuda Paraguay alcanzará 25% del PIB tras medidas por coronavirus: ministro, 2020-03-30T11:39:20,                          capitalcoahuila.com.mx-?p=168923, wordpress
1269,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168921, &#8220;Las sandías se pudrirán&#8221;: confusión sobre visas EEUU en México impide ingreso de trabajadores agrícolas, 2020-03-30T11:39:19,                          capitalcoahuila.com.mx-?p=168921, wordpress
1270,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168917, España supera a China en número de contagios por coronavirus, 2020-03-30T11:24:18,                          capitalcoahuila.com.mx-?p=168917, wordpress
1271,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168913, Epidemia en Italia debería estabilizarse pronto se requiere más vigilancia: OMS, 2020-03-30T10:54:17,                          capitalcoahuila.com.mx-?p=168913, wordpress
1272,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168905, Mercados argentinos dispares por incertidumbre global ante coronavirus, 2020-03-30T10:39:16,                          capitalcoahuila.com.mx-?p=168905, wordpress
1273,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168897, Embarques agrícolas registran demoras en Argentina por inspecciones a buques por coronavirus, 2020-03-30T10:09:18,                          capitalcoahuila.com.mx-?p=168897, wordpress
1274,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168895, La industria de las flores de los Países Bajos sigue marchitándose durante epidemia de coronavirus, 2020-03-30T10:09:17,                          capitalcoahuila.com.mx-?p=168895, wordpress
1275,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168885, Países en desarrollo necesitarán paquete ayuda de 25 bln dlrs por coronavirus: ONU, 2020-03-30T09:54:18,                          capitalcoahuila.com.mx-?p=168885, wordpress
1276,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168883, Bolsonaro busca acelerar pagos en efectivo para brasileños más pobres en medio brote coronavirus, 2020-03-30T09:39:14,                          capitalcoahuila.com.mx-?p=168883, wordpress
1277,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168875, Mercados de América Latina arrancan en rojo preocupados por aislamiento global ante coronavirus, 2020-03-30T09:09:14,                          capitalcoahuila.com.mx-?p=168875, wordpress
1278,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168851, López Obrador visita territorio de &#8220;El Chapo&#8221; y estrecha la mano de su madre, 2020-03-30T07:24:15,                          capitalcoahuila.com.mx-?p=168851, wordpress
1279,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168845, &#8220;Una bendición&#8221;: barbera atiende clientes a domicilio en Wuhan tras alivio restricciones, 2020-03-30T06:54:08,                          capitalcoahuila.com.mx-?p=168845, wordpress
1280,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168839, Crisis por coronavirus tendrá efecto contractivo en Chile; reducirá presión inflacionaria: minuta Banco Central, 2020-03-30T06:24:11,                          capitalcoahuila.com.mx-?p=168839, wordpress
1281,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168831, Economía alemana podría contraerse 54% este año debido al coronavirus: asesores, 2020-03-30T06:09:11,                          capitalcoahuila.com.mx-?p=168831, wordpress
1282,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168829, Arabia Saudita planea aumentar exportaciones crudo a 106 mln bpd a partir de mayo: funcionario, 2020-03-30T06:09:09,                          capitalcoahuila.com.mx-?p=168829, wordpress
1283,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168827, El confinamiento permite a las ciudades europeas tener un aire más limpio, 2020-03-30T05:39:09,                          capitalcoahuila.com.mx-?p=168827, wordpress
1284,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168821, Airbus para la mayor parte de su producción en España hasta el 9 de abril, 2020-03-30T04:54:13,                          capitalcoahuila.com.mx-?p=168821, wordpress
1285,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168815, Perú alista paquete económico de 12% del PIB en lucha contra el coronavirus: ministra, 2020-03-30T04:54:11,                          capitalcoahuila.com.mx-?p=168815, wordpress
1286,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168811, La recesión es inevitable en Alemania por el coronavirus según asesores del gobierno, 2020-03-30T04:39:09,                          capitalcoahuila.com.mx-?p=168811, wordpress
1287,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168807, Las bolsas europeas caen ante los temores sobre el impacto del coronavirus, 2020-03-30T03:24:08,                          capitalcoahuila.com.mx-?p=168807, wordpress
1288,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168801, Japón prohibirá la entrada de viajeros de EEUU China y Europa ante el aumento de contagios, 2020-03-30T02:39:10,                          capitalcoahuila.com.mx-?p=168801, wordpress
1289,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168797, Caen de nuevo los contagios del virus en China y Hubei no registra ninguno por sexto día, 2020-03-30T01:24:06,                          capitalcoahuila.com.mx-?p=168797, wordpress
1290,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168795, Perú alista paquete económico de 12% del PIB en lucha contra el coronaviris: ministra, 2020-03-29T23:39:09,                          capitalcoahuila.com.mx-?p=168795, wordpress
1291,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168785, Argentina extiende hasta 12 de abril cuarentena para combatir coronavirus, 2020-03-29T19:54:09,                          capitalcoahuila.com.mx-?p=168785, wordpress
1292,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168761, La división partidista regresa al Congreso de EEUU sobre los próximos pasos frente al coronavirus, 2020-03-29T10:39:07,                          capitalcoahuila.com.mx-?p=168761, wordpress
1293,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168759, Chile registra más de 2.000 contagios y un séptimo fallecido por coronavirus: gobierno, 2020-03-29T10:24:09,                          capitalcoahuila.com.mx-?p=168759, wordpress
1294,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168753, Los gobiernos y los bancos centrales deben profundizar la ayuda a las economías: Carstens del BPI, 2020-03-29T08:24:06,                          capitalcoahuila.com.mx-?p=168753, wordpress
1295,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168747, &#8220;Quédate en casa&#8221;: el llamado de autoridades mexicanas para evitar propagación del coronavirus, 2020-03-28T21:09:11,                          capitalcoahuila.com.mx-?p=168747, wordpress
1296,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168745, Mexicanos deberán quedarse en casa por un mes para evitar contagio exponencial de coronavirus, 2020-03-28T20:24:11,                          capitalcoahuila.com.mx-?p=168745, wordpress
1297,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168729, Trump considera cerrar la ciudad de Nueva York pero gobernador se opone, 2020-03-28T16:54:09,                          capitalcoahuila.com.mx-?p=168729, wordpress
1298,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168707, China prepara medidas de estímulo económico tras la remisión del virus, 2020-03-28T09:54:11,                          capitalcoahuila.com.mx-?p=168707, wordpress
1299,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168705, El primer ministro de Italia exige bonos europeos para la recuperación, 2020-03-28T09:54:10,                          capitalcoahuila.com.mx-?p=168705, wordpress
1300,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168703, López Obrador cambia su discurso y ahora insta a los mexicanos a quedarse en casa, 2020-03-28T09:39:07,                          capitalcoahuila.com.mx-?p=168703, wordpress
1301,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168701, El gobierno de Japón promete un estímulo sin precedentes mientras aumentan los casos en Tokio, 2020-03-28T07:09:08,                          capitalcoahuila.com.mx-?p=168701, wordpress
1302,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168697, México alcanza los 717 contagios por coronavirus presidente endurece discurso, 2020-03-28T00:24:13,                          capitalcoahuila.com.mx-?p=168697, wordpress
1303,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168669, Joven chileno con VIH varado en Cuba teme por su salud pide ayuda a Gobierno para retornar al país, 2020-03-27T16:09:16,                          capitalcoahuila.com.mx-?p=168669, wordpress
1304,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168663, Wall Street cae por aumento de casos de coronavirus en EEUU, 2020-03-27T15:39:15,                          capitalcoahuila.com.mx-?p=168663, wordpress
1305,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168655, Perú dice puede echar mano a sus ahorros para encarar crisis por coronavirus, 2020-03-27T14:54:23,                          capitalcoahuila.com.mx-?p=168655, wordpress
1306,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168651, Barril cae por quinta semana seguida pese a nuevos estímulos, 2020-03-27T14:54:19,                          capitalcoahuila.com.mx-?p=168651, wordpress
1307,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168645, Banco Central de Colombia reduce tasa y anuncia más liquidez a mercados, 2020-03-27T14:09:18,                          capitalcoahuila.com.mx-?p=168645, wordpress
1308,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168643, Cobre se estabiliza cerca de mínimos de 4 años aumentan problemas de suministro, 2020-03-27T14:09:17,                          capitalcoahuila.com.mx-?p=168643, wordpress
1309,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168641, Oro cae por toma de beneficios pero anota mejor semana desde diciembre 2008, 2020-03-27T14:09:16,                          capitalcoahuila.com.mx-?p=168641, wordpress
1310,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168639, Cámara baja EEUU aprueba histórico paquete de 22 bln dlr para enfrentar coronavirus, 2020-03-27T13:54:18,                          capitalcoahuila.com.mx-?p=168639, wordpress
1311,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168631, Provisión de soja a plantas agroexportadoras de Argentina cae a la mitad por coronavirus, 2020-03-27T13:39:17,                          capitalcoahuila.com.mx-?p=168631, wordpress
1312,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168611, Familias chilenas pobres podrán atrasar pago de servicios básicos por crisis coronavirus, 2020-03-27T11:54:14,                          capitalcoahuila.com.mx-?p=168611, wordpress
1313,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168603, Fitch revisa a negativo panorama de bancos en Chile Perú y Colombia por riesgos coronavirus, 2020-03-27T11:09:15,                          capitalcoahuila.com.mx-?p=168603, wordpress
1314,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168597, Militares venezolanos ratifican respaldo a Maduro tras acusación de EEUU, 2020-03-27T10:54:16,                          capitalcoahuila.com.mx-?p=168597, wordpress
1315,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168589, No hay forma de tener recuperación sólida sin contención del virus dice Georgieva del FMI, 2020-03-27T10:39:12,                          capitalcoahuila.com.mx-?p=168589, wordpress
1316,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168583, El pico del coronavirus aún no llega a Italia y las medidas de aislamiento se extenderían, 2020-03-27T10:09:14,                          capitalcoahuila.com.mx-?p=168583, wordpress
1317,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=168579, Deportistas ya clasificados para JJOO Tokio mantendrán su plaza en 2021, 2020-03-27T09:54:15,                          capitalcoahuila.com.mx-?p=168579, wordpress
